team_id_home,home_team,game_id,game_date,matchup_home,wl_home,fgm_home,fga_home,fg_pct_home,fg3m_home,fg3a_home,fg3_pct_home,ftm_home,fta_home,ft_pct_home,pts_home,team_id_away,team_abbreviation_away,wl_away,fgm_away,fga_away,fg_pct_away,fg3m_away,fg3a_away,fg3_pct_away,ftm_away,fta_away,ft_pct_away,pts_away
1610612741,CHI,20800922,06/03/2009 00:00,CHI vs. MIL,W,37,76,0.487,6,12,0.5,37,45,0.822,117,1610612749,MIL,L,42,94,0.447,1,14,0.071,17,22,0.773,102
1610612745,HOU,20800923,06/03/2009 00:00,HOU vs. PHX,W,41,84,0.488,6,19,0.316,28,37,0.757,116,1610612756,PHX,L,45,92,0.489,12,28,0.429,10,15,0.667,112
1610612766,CHA,20800917,06/03/2009 00:00,CHA vs. ATL,W,41,76,0.539,6,15,0.4,10,16,0.625,98,1610612737,ATL,L,38,82,0.463,7,17,0.412,8,11,0.727,91
1610612752,NYK,20800929,07/03/2009 00:00,NYK vs. CHA,L,34,77,0.442,11,32,0.344,26,32,0.813,105,1610612766,CHA,W,41,74,0.554,11,22,0.5,21,24,0.875,114
1610612737,ATL,20800927,07/03/2009 00:00,ATL vs. DET,W,33,77,0.429,3,13,0.231,18,24,0.75,87,1610612765,DET,L,32,79,0.405,5,18,0.278,14,18,0.778,83
1610612749,MIL,20800933,07/03/2009 00:00,MIL vs. GSW,W,45,95,0.474,9,17,0.529,28,33,0.848,127,1610612744,GSW,L,41,79,0.519,8,19,0.421,30,38,0.789,120
1610612742,DAL,20800932,07/03/2009 00:00,DAL vs. WAS,W,43,79,0.544,8,17,0.471,25,31,0.806,119,1610612764,WAS,L,39,74,0.527,8,14,0.571,17,21,0.81,103
1610612740,NOH,20800931,07/03/2009 00:00,NOH vs. OKC,W,42,78,0.538,6,17,0.353,18,24,0.75,108,1610612760,OKC,L,33,83,0.398,5,22,0.227,19,21,0.905,90
1610612746,LAC,20800935,07/03/2009 00:00,LAC vs. IND,L,40,81,0.494,7,14,0.5,18,26,0.692,105,1610612754,IND,W,41,89,0.461,8,23,0.348,16,19,0.842,106
1610612757,POR,20800934,07/03/2009 00:00,POR vs. MIN,W,35,78,0.449,5,17,0.294,20,22,0.909,95,1610612750,MIN,L,36,76,0.474,5,14,0.357,16,17,0.941,93
1610612739,CLE,20800928,07/03/2009 00:00,CLE vs. MIA,W,35,71,0.493,10,18,0.556,19,25,0.76,99,1610612748,MIA,L,36,81,0.444,3,15,0.2,14,15,0.933,89
1610612763,MEM,20800930,07/03/2009 00:00,MEM vs. PHI,L,44,78,0.564,3,10,0.3,14,21,0.667,105,1610612755,PHI,W,44,88,0.5,3,13,0.231,19,30,0.633,110
1610612761,TOR,20800937,08/03/2009 00:00,TOR vs. UTA,L,38,78,0.487,4,6,0.667,21,26,0.808,101,1610612762,UTA,W,42,89,0.472,4,16,0.25,21,28,0.75,109
1610612758,SAC,20800942,08/03/2009 00:00,SAC vs. DEN,W,39,76,0.513,14,29,0.483,22,30,0.733,114,1610612743,DEN,L,36,85,0.424,4,18,0.222,30,41,0.732,106
1610612738,BOS,20800936,08/03/2009 00:00,BOS vs. ORL,L,30,76,0.395,2,10,0.2,17,24,0.708,79,1610612753,ORL,W,33,75,0.44,8,22,0.364,12,16,0.75,86
1610612751,NJN,20800939,08/03/2009 00:00,NJN vs. NYK,W,40,80,0.5,8,21,0.381,18,24,0.75,106,1610612752,NYK,L,40,78,0.513,11,26,0.423,10,16,0.625,101
1610612759,SAS,20800938,08/03/2009 00:00,SAS vs. PHX,W,38,76,0.5,8,23,0.348,19,27,0.704,103,1610612756,PHX,L,40,90,0.444,8,18,0.444,10,13,0.769,98
1610612760,OKC,20800941,08/03/2009 00:00,OKC vs. PHI,W,35,73,0.479,2,9,0.222,17,21,0.81,89,1610612755,PHI,L,28,71,0.394,3,13,0.231,15,25,0.6,74
1610612745,HOU,20800940,08/03/2009 00:00,HOU vs. MEM,W,36,76,0.474,4,16,0.25,17,23,0.739,93,1610612763,MEM,L,32,84,0.381,3,7,0.429,16,21,0.762,83
1610612737,ATL,20800943,09/03/2009 00:00,ATL vs. NOH,W,31,77,0.403,10,24,0.417,17,24,0.708,89,1610612740,NOH,L,32,80,0.4,3,14,0.214,12,12,1,79
1610612748,MIA,20800945,09/03/2009 00:00,MIA vs. CHI,W,43,93,0.462,12,29,0.414,32,37,0.865,130,1610612741,CHI,L,43,93,0.462,11,18,0.611,30,37,0.811,127
1610612743,DEN,20800947,09/03/2009 00:00,DEN vs. HOU,L,32,84,0.381,8,17,0.471,23,26,0.885,95,1610612745,HOU,W,34,80,0.425,9,20,0.45,20,35,0.571,97
1610612765,DET,20800944,09/03/2009 00:00,DET vs. ORL,W,40,91,0.44,3,9,0.333,15,24,0.625,98,1610612753,ORL,L,29,64,0.453,7,18,0.389,29,35,0.829,94
1610612757,POR,20800948,09/03/2009 00:00,POR vs. LAL,W,40,83,0.482,11,24,0.458,20,28,0.714,111,1610612747,LAL,L,36,82,0.439,8,24,0.333,14,16,0.875,94
1610612750,MIN,20800946,09/03/2009 00:00,MIN vs. WAS,L,37,85,0.435,7,22,0.318,18,23,0.783,99,1610612764,WAS,W,41,78,0.526,2,8,0.25,26,35,0.743,110
1610612759,SAS,20800951,10/03/2009 00:00,SAS vs. CHA,W,40,82,0.488,11,18,0.611,9,12,0.75,100,1610612766,CHA,L,30,68,0.441,7,12,0.583,19,21,0.905,86
1610612749,MIL,20800950,10/03/2009 00:00,MIL vs. NYK,L,40,93,0.43,7,25,0.28,25,31,0.806,112,1610612752,NYK,W,37,78,0.474,9,25,0.36,37,42,0.881,120
1610612758,SAC,20800953,10/03/2009 00:00,SAC vs. OKC,L,40,83,0.482,7,21,0.333,11,14,0.786,98,1610612760,OKC,W,37,83,0.446,3,12,0.25,22,23,0.957,99
1610612754,IND,20800949,10/03/2009 00:00,IND vs. UTA,L,35,76,0.461,10,23,0.435,20,21,0.952,100,1610612762,UTA,W,40,84,0.476,4,8,0.5,28,32,0.875,112
1610612756,PHX,20800952,10/03/2009 00:00,PHX vs. DAL,L,48,87,0.552,6,18,0.333,15,24,0.625,117,1610612742,DAL,W,47,88,0.534,10,27,0.37,18,20,0.9,122
1610612746,LAC,20800954,10/03/2009 00:00,LAC vs. CLE,L,30,77,0.39,3,17,0.176,20,25,0.8,83,1610612739,CLE,W,32,82,0.39,3,20,0.15,20,25,0.8,87
1610612764,WAS,20800958,11/03/2009 00:00,WAS vs. NOH,L,38,84,0.452,6,17,0.353,16,17,0.941,98,1610612740,NOH,W,40,76,0.526,10,24,0.417,19,26,0.731,109
1610612753,ORL,20800956,11/03/2009 00:00,ORL vs. CHI,W,40,84,0.476,9,27,0.333,18,24,0.75,107,1610612741,CHI,L,27,86,0.314,6,18,0.333,19,23,0.826,79
1610612755,PHI,20800957,11/03/2009 00:00,PHI vs. TOR,W,44,78,0.564,5,14,0.357,22,30,0.733,115,1610612761,TOR,L,43,82,0.524,9,17,0.529,11,16,0.688,106
1610612757,POR,20800964,11/03/2009 00:00,POR vs. DAL,L,32,78,0.41,8,19,0.421,17,20,0.85,89,1610612742,DAL,W,37,80,0.463,4,16,0.25,15,19,0.789,93
1610612748,MIA,20800960,11/03/2009 00:00,MIA vs. BOS,W,40,80,0.5,9,20,0.45,18,22,0.818,107,1610612738,BOS,L,33,73,0.452,8,16,0.5,25,33,0.758,99
1610612745,HOU,20800962,11/03/2009 00:00,HOU vs. LAL,L,39,76,0.513,5,28,0.179,13,15,0.867,96,1610612747,LAL,W,43,86,0.5,2,11,0.182,14,20,0.7,102
1610612765,DET,20800959,11/03/2009 00:00,DET vs. NYK,L,45,96,0.469,1,9,0.111,20,24,0.833,111,1610612752,NYK,W,43,99,0.434,10,32,0.313,20,26,0.769,116
1610612750,MIN,20800961,11/03/2009 00:00,MIN vs. MEM,W,38,78,0.487,10,22,0.455,18,21,0.857,104,1610612763,MEM,L,32,73,0.438,3,12,0.25,12,19,0.632,79
1610612743,DEN,20800963,11/03/2009 00:00,DEN vs. OKC,W,42,84,0.5,5,14,0.357,23,31,0.742,112,1610612760,OKC,L,33,82,0.402,3,13,0.231,30,32,0.938,99
1610612737,ATL,20800955,11/03/2009 00:00,ATL vs. UTA,W,37,73,0.507,5,13,0.385,21,33,0.636,100,1610612762,UTA,L,39,86,0.453,4,13,0.308,11,15,0.733,93
1610612744,GSW,20800965,11/03/2009 00:00,GSW vs. NJN,W,36,80,0.45,5,18,0.278,39,48,0.813,116,1610612751,NJN,L,40,85,0.471,9,23,0.391,23,36,0.639,112
1610612756,PHX,20800967,12/03/2009 00:00,PHX vs. CLE,L,46,84,0.548,4,18,0.222,15,19,0.789,111,1610612739,CLE,W,40,85,0.471,17,33,0.515,22,27,0.815,119
1610612759,SAS,20800966,12/03/2009 00:00,SAS vs. LAL,L,38,73,0.521,11,17,0.647,8,16,0.5,95,1610612747,LAL,W,43,83,0.518,4,9,0.444,12,15,0.8,102
1610612750,MIN,20800974,13/03/2009 00:00,MIN vs. NYK,L,34,80,0.425,6,23,0.261,20,25,0.8,94,1610612752,NYK,W,34,87,0.391,6,23,0.261,28,37,0.757,102
1610612738,BOS,20800973,13/03/2009 00:00,BOS vs. MEM,W,38,76,0.5,7,22,0.318,19,23,0.826,102,1610612763,MEM,L,33,78,0.423,7,16,0.438,19,24,0.792,92
1610612737,ATL,20800972,13/03/2009 00:00,ATL vs. IND,W,42,88,0.477,7,17,0.412,10,11,0.909,101,1610612754,IND,L,37,90,0.411,3,10,0.3,10,12,0.833,87
1610612766,CHA,20800968,13/03/2009 00:00,CHA vs. HOU,L,34,80,0.425,5,15,0.333,13,20,0.65,86,1610612745,HOU,W,36,71,0.507,7,20,0.35,12,14,0.857,91
1610612755,PHI,20800969,13/03/2009 00:00,PHI vs. CHI,W,46,86,0.535,1,3,0.333,11,14,0.786,104,1610612741,CHI,L,40,88,0.455,9,20,0.45,12,16,0.75,101
1610612758,SAC,20800977,13/03/2009 00:00,SAC vs. CLE,L,42,87,0.483,14,34,0.412,25,30,0.833,123,1610612739,CLE,W,43,86,0.5,10,28,0.357,30,41,0.732,126
1610612761,TOR,20800970,13/03/2009 00:00,TOR vs. DET,L,39,96,0.406,2,8,0.25,15,20,0.75,95,1610612765,DET,W,42,85,0.494,6,11,0.545,9,12,0.75,99
1610612749,MIL,20800975,13/03/2009 00:00,MIL vs. NOH,L,35,80,0.438,10,24,0.417,6,7,0.857,86,1610612740,NOH,W,34,73,0.466,5,15,0.333,22,25,0.88,95
1610612757,POR,20800976,13/03/2009 00:00,POR vs. NJN,W,32,71,0.451,6,12,0.5,39,45,0.867,109,1610612751,NJN,L,36,78,0.462,8,14,0.571,20,23,0.87,100
1610612744,GSW,20800978,13/03/2009 00:00,GSW vs. DAL,W,45,98,0.459,5,16,0.313,24,31,0.774,119,1610612742,DAL,L,44,103,0.427,9,27,0.333,13,16,0.813,110
1610612764,WAS,20800971,13/03/2009 00:00,WAS vs. ORL,L,39,80,0.488,6,10,0.6,19,22,0.864,103,1610612753,ORL,W,41,80,0.513,12,34,0.353,18,27,0.667,112
1610612756,PHX,20800984,14/03/2009 00:00,PHX vs. OKC,W,39,80,0.488,8,20,0.4,20,28,0.714,106,1610612760,OKC,L,37,80,0.463,3,12,0.25,18,20,0.9,95
1610612745,HOU,20800982,14/03/2009 00:00,HOU vs. SAS,L,33,79,0.418,7,17,0.412,12,18,0.667,85,1610612759,SAS,W,34,81,0.42,6,9,0.667,14,17,0.824,88
1610612750,MIN,20800980,14/03/2009 00:00,MIN vs. CHA,W,43,81,0.531,10,22,0.455,12,13,0.923,108,1610612766,CHA,L,38,76,0.5,6,21,0.286,18,24,0.75,100
1610612743,DEN,20800983,14/03/2009 00:00,DEN vs. LAC,W,36,78,0.462,4,8,0.5,31,41,0.756,107,1610612746,LAC,L,30,77,0.39,9,17,0.529,25,36,0.694,94
1610612741,CHI,20800981,14/03/2009 00:00,CHI vs. NOH,W,40,85,0.471,10,25,0.4,7,11,0.636,97,1610612740,NOH,L,35,81,0.432,0,11,0,9,13,0.692,79
1610612748,MIA,20800979,14/03/2009 00:00,MIA vs. UTA,W,48,104,0.462,9,27,0.333,35,39,0.897,140,1610612762,UTA,L,49,101,0.485,9,20,0.45,22,28,0.786,129
1610612744,GSW,20800994,15/03/2009 00:00,GSW vs. PHX,L,44,91,0.484,7,25,0.28,35,40,0.875,130,1610612756,PHX,W,59,95,0.621,8,19,0.421,28,37,0.757,154
1610612746,LAC,20800995,15/03/2009 00:00,LAC vs. NJN,W,40,80,0.5,9,19,0.474,18,24,0.75,107,1610612751,NJN,L,38,75,0.507,10,23,0.435,19,25,0.76,105
1610612747,LAL,20800991,15/03/2009 00:00,LAL vs. DAL,W,42,80,0.525,8,22,0.364,15,22,0.682,107,1610612742,DAL,L,33,83,0.398,13,34,0.382,21,30,0.7,100
1610612739,CLE,20800986,15/03/2009 00:00,CLE vs. NYK,W,40,84,0.476,6,20,0.3,12,18,0.667,98,1610612752,NYK,L,35,94,0.372,11,33,0.333,12,18,0.667,93
1610612737,ATL,20800985,15/03/2009 00:00,ATL vs. POR,W,42,82,0.512,5,15,0.333,9,14,0.643,98,1610612757,POR,L,32,69,0.464,2,13,0.154,14,20,0.7,80
1610612764,WAS,20800993,15/03/2009 00:00,WAS vs. SAC,W,37,78,0.474,7,12,0.583,25,28,0.893,106,1610612758,SAC,L,37,84,0.44,8,26,0.308,22,27,0.815,104
1610612755,PHI,20800989,15/03/2009 00:00,PHI vs. MIA,W,33,78,0.423,5,17,0.294,14,21,0.667,85,1610612748,MIA,L,28,68,0.412,5,19,0.263,16,23,0.696,77
1610612761,TOR,20800990,15/03/2009 00:00,TOR vs. IND,W,39,86,0.453,4,10,0.4,28,36,0.778,110,1610612754,IND,L,32,85,0.376,9,31,0.29,14,17,0.824,87
1610612753,ORL,20800992,15/03/2009 00:00,ORL vs. UTA,W,40,90,0.444,11,34,0.324,14,28,0.5,105,1610612762,UTA,L,32,86,0.372,1,11,0.091,22,28,0.786,87
1610612765,DET,20800987,15/03/2009 00:00,DET vs. MEM,L,38,81,0.469,2,4,0.5,6,11,0.545,84,1610612763,MEM,W,33,70,0.471,6,12,0.5,17,21,0.81,89
1610612749,MIL,20800988,15/03/2009 00:00,MIL vs. BOS,W,29,89,0.326,4,14,0.286,24,27,0.889,86,1610612738,BOS,L,26,69,0.377,1,12,0.083,24,35,0.686,77
1610612763,MEM,20800997,16/03/2009 00:00,MEM vs. POR,L,36,82,0.439,6,11,0.545,14,17,0.824,92,1610612757,POR,W,38,78,0.487,9,18,0.5,18,20,0.9,103
1610612760,OKC,20800999,16/03/2009 00:00,OKC vs. SAS,W,29,81,0.358,3,7,0.429,17,21,0.81,78,1610612759,SAS,L,33,79,0.418,3,19,0.158,7,12,0.583,76
1610612743,DEN,20801000,16/03/2009 00:00,DEN vs. NJN,W,45,99,0.455,9,19,0.474,22,25,0.88,121,1610612751,NJN,L,37,76,0.487,10,26,0.385,12,15,0.8,96
1610612766,CHA,20800996,16/03/2009 00:00,CHA vs. TOR,W,44,89,0.494,6,23,0.261,18,19,0.947,112,1610612761,TOR,L,27,71,0.38,3,16,0.188,29,36,0.806,86
1610612740,NOH,20800998,16/03/2009 00:00,NOH vs. HOU,L,31,78,0.397,3,11,0.273,19,19,1,84,1610612745,HOU,W,32,71,0.451,4,20,0.2,27,31,0.871,95
1610612762,UTA,20801006,17/03/2009 00:00,UTA vs. WAS,W,41,81,0.506,2,9,0.222,19,25,0.76,103,1610612764,WAS,L,31,87,0.356,3,10,0.3,23,29,0.793,88
1610612742,DAL,20801004,17/03/2009 00:00,DAL vs. DET,W,38,67,0.567,6,13,0.462,21,27,0.778,103,1610612765,DET,L,39,92,0.424,5,11,0.455,18,19,0.947,101
1610612739,CLE,20801002,17/03/2009 00:00,CLE vs. ORL,W,39,84,0.464,7,22,0.318,12,16,0.75,97,1610612753,ORL,L,36,79,0.456,10,28,0.357,11,13,0.846,93
1610612737,ATL,20801001,17/03/2009 00:00,ATL vs. SAC,W,48,86,0.558,8,22,0.364,15,20,0.75,119,1610612758,SAC,L,31,79,0.392,7,20,0.35,28,33,0.848,97
1610612747,LAL,20801008,17/03/2009 00:00,LAL vs. PHI,L,37,74,0.5,7,18,0.389,12,15,0.8,93,1610612755,PHI,W,38,86,0.442,5,20,0.25,13,18,0.722,94
1610612741,CHI,20801003,17/03/2009 00:00,CHI vs. BOS,W,44,83,0.53,6,16,0.375,33,41,0.805,127,1610612738,BOS,L,43,87,0.494,11,20,0.55,24,27,0.889,121
1610612759,SAS,20801005,17/03/2009 00:00,SAS vs. MIN,W,34,80,0.425,5,21,0.238,20,25,0.8,93,1610612750,MIN,L,34,73,0.466,5,14,0.357,13,21,0.619,86
1610612744,GSW,20801007,17/03/2009 00:00,GSW vs. LAC,W,45,84,0.536,7,14,0.5,30,37,0.811,127,1610612746,LAC,L,40,97,0.412,8,21,0.381,32,36,0.889,120
1610612766,CHA,20801010,18/03/2009 00:00,CHA vs. SAC,W,33,68,0.485,9,19,0.474,29,36,0.806,104,1610612758,SAC,L,34,87,0.391,9,21,0.429,11,13,0.846,88
1610612738,BOS,20801009,18/03/2009 00:00,BOS vs. MIA,W,45,82,0.549,6,10,0.6,16,24,0.667,112,1610612748,MIA,L,44,92,0.478,8,19,0.421,12,19,0.632,108
1610612749,MIL,20801014,18/03/2009 00:00,MIL vs. ORL,L,29,77,0.377,3,12,0.25,19,27,0.704,80,1610612753,ORL,W,36,75,0.48,11,29,0.379,23,35,0.657,106
1610612754,IND,20801011,18/03/2009 00:00,IND vs. POR,L,34,84,0.405,6,15,0.4,11,15,0.733,85,1610612757,POR,W,37,87,0.425,8,22,0.364,13,18,0.722,95
1610612752,NYK,20801012,18/03/2009 00:00,NYK vs. NJN,L,38,86,0.442,2,17,0.118,11,19,0.579,89,1610612751,NJN,W,50,85,0.588,8,24,0.333,7,8,0.875,115
1610612763,MEM,20801013,18/03/2009 00:00,MEM vs. DEN,L,41,86,0.477,7,12,0.583,20,25,0.8,109,1610612743,DEN,W,37,76,0.487,9,21,0.429,28,34,0.824,111
1610612745,HOU,20801017,18/03/2009 00:00,HOU vs. DET,W,43,86,0.5,3,9,0.333,17,22,0.773,106,1610612765,DET,L,38,99,0.384,6,11,0.545,19,26,0.731,101
1610612746,LAC,20801019,18/03/2009 00:00,LAC vs. WAS,W,47,80,0.588,15,26,0.577,14,19,0.737,123,1610612764,WAS,L,46,87,0.529,2,10,0.2,14,22,0.636,108
1610612756,PHX,20801018,18/03/2009 00:00,PHX vs. PHI,W,53,92,0.576,6,20,0.3,14,19,0.737,126,1610612755,PHI,L,45,82,0.549,8,17,0.471,18,27,0.667,116
1610612740,NOH,20801015,18/03/2009 00:00,NOH vs. MIN,W,36,79,0.456,4,14,0.286,18,23,0.783,94,1610612750,MIN,L,31,74,0.419,8,23,0.348,23,29,0.793,93
1610612760,OKC,20801016,18/03/2009 00:00,OKC vs. CHI,L,39,82,0.476,2,11,0.182,16,21,0.762,96,1610612741,CHI,W,42,80,0.525,3,10,0.3,16,21,0.762,103
1610612737,ATL,20801020,19/03/2009 00:00,ATL vs. DAL,W,35,77,0.455,6,17,0.353,19,27,0.704,95,1610612742,DAL,L,36,89,0.404,6,31,0.194,9,13,0.692,87
1610612747,LAL,20801022,19/03/2009 00:00,LAL vs. GSW,W,45,90,0.5,8,16,0.5,16,20,0.8,114,1610612744,GSW,L,43,94,0.457,5,15,0.333,15,19,0.789,106
1610612739,CLE,20801021,19/03/2009 00:00,CLE vs. POR,W,37,86,0.43,4,19,0.211,19,27,0.704,97,1610612757,POR,L,32,76,0.421,5,18,0.278,23,29,0.793,92
1610612743,DEN,20801032,20/03/2009 00:00,DEN vs. WAS,W,44,83,0.53,4,15,0.267,24,33,0.727,116,1610612764,WAS,L,37,81,0.457,4,10,0.4,27,38,0.711,105
1610612740,NOH,20801028,20/03/2009 00:00,NOH vs. MEM,W,38,80,0.475,2,11,0.182,18,20,0.9,96,1610612763,MEM,L,28,65,0.431,2,7,0.286,26,32,0.813,84
1610612765,DET,20801027,20/03/2009 00:00,DET vs. LAC,W,44,79,0.557,5,10,0.5,15,21,0.714,108,1610612746,LAC,L,35,71,0.493,5,11,0.455,15,19,0.789,90
1610612745,HOU,20801030,20/03/2009 00:00,HOU vs. MIN,W,41,86,0.477,11,20,0.55,14,14,1,107,1610612750,MIN,L,34,80,0.425,6,14,0.429,14,21,0.667,88
1610612744,GSW,20801033,20/03/2009 00:00,GSW vs. PHI,W,48,85,0.565,9,19,0.474,14,17,0.824,119,1610612755,PHI,L,38,100,0.38,4,16,0.25,31,40,0.775,111
1610612760,OKC,20801029,20/03/2009 00:00,OKC vs. UTA,L,39,87,0.448,5,16,0.313,11,14,0.786,94,1610612762,UTA,W,41,84,0.488,1,7,0.143,18,26,0.692,101
1610612759,SAS,20801031,20/03/2009 00:00,SAS vs. BOS,L,32,77,0.416,4,17,0.235,9,17,0.529,77,1610612738,BOS,W,34,82,0.415,3,6,0.5,9,13,0.692,80
1610612751,NJN,20801025,20/03/2009 00:00,NJN vs. MIA,W,33,74,0.446,9,16,0.563,21,27,0.778,96,1610612748,MIA,L,34,83,0.41,4,21,0.19,16,24,0.667,88
1610612752,NYK,20801026,20/03/2009 00:00,NYK vs. SAC,L,35,88,0.398,6,21,0.286,18,24,0.75,94,1610612758,SAC,W,47,85,0.553,5,15,0.333,22,25,0.88,121
1610612761,TOR,20801024,20/03/2009 00:00,TOR vs. CHA,L,30,67,0.448,5,15,0.333,24,26,0.923,89,1610612766,CHA,W,42,83,0.506,7,18,0.389,11,13,0.846,102
1610612754,IND,20801023,20/03/2009 00:00,IND vs. DAL,L,34,84,0.405,12,26,0.462,12,19,0.632,92,1610612742,DAL,W,35,83,0.422,5,14,0.357,19,25,0.76,94
1610612756,PHX,20801040,21/03/2009 00:00,PHX vs. WAS,W,51,92,0.554,11,20,0.55,15,20,0.75,128,1610612764,WAS,L,38,95,0.4,2,15,0.133,18,23,0.783,96
1610612763,MEM,20801037,21/03/2009 00:00,MEM vs. BOS,L,33,84,0.393,5,11,0.455,16,21,0.762,87,1610612738,BOS,W,41,73,0.562,7,20,0.35,16,23,0.696,105
1610612749,MIL,20801039,21/03/2009 00:00,MIL vs. POR,L,30,76,0.395,5,14,0.357,19,25,0.76,84,1610612757,POR,W,34,79,0.43,11,24,0.458,17,21,0.81,96
1610612766,CHA,20801035,21/03/2009 00:00,CHA vs. IND,L,34,81,0.42,3,13,0.231,12,25,0.48,83,1610612754,IND,W,41,78,0.526,9,25,0.36,17,21,0.81,108
1610612741,CHI,20801038,21/03/2009 00:00,CHI vs. LAL,L,39,77,0.506,6,15,0.4,25,29,0.862,109,1610612747,LAL,W,45,91,0.495,11,21,0.524,16,28,0.571,117
1610612739,CLE,20801034,21/03/2009 00:00,CLE vs. ATL,W,38,78,0.487,6,15,0.4,20,25,0.8,102,1610612737,ATL,L,33,77,0.429,9,21,0.429,21,29,0.724,96
1610612753,ORL,20801036,21/03/2009 00:00,ORL vs. NYK,W,38,78,0.487,13,34,0.382,21,31,0.677,110,1610612752,NYK,L,36,85,0.424,8,28,0.286,23,30,0.767,103
1610612750,MIN,20801043,22/03/2009 00:00,MIN vs. OKC,L,34,79,0.43,7,19,0.368,15,23,0.652,90,1610612760,OKC,W,37,83,0.446,4,11,0.364,19,27,0.704,97
1610612740,NOH,20801046,22/03/2009 00:00,NOH vs. GSW,W,39,86,0.453,4,16,0.25,17,20,0.85,99,1610612744,GSW,L,32,81,0.395,4,19,0.211,21,27,0.778,89
1610612759,SAS,20801042,22/03/2009 00:00,SAS vs. HOU,L,34,82,0.415,4,8,0.5,13,17,0.765,85,1610612745,HOU,W,34,73,0.466,5,10,0.5,14,19,0.737,87
1610612765,DET,20801041,22/03/2009 00:00,DET vs. MIA,L,35,78,0.449,2,12,0.167,24,27,0.889,96,1610612748,MIA,W,35,70,0.5,5,11,0.455,26,34,0.765,101
1610612761,TOR,20801044,22/03/2009 00:00,TOR vs. LAC,W,44,100,0.44,3,13,0.231,9,15,0.6,100,1610612746,LAC,L,29,75,0.387,4,16,0.25,14,22,0.636,76
1610612751,NJN,20801045,22/03/2009 00:00,NJN vs. CLE,L,32,78,0.41,3,18,0.167,21,27,0.778,88,1610612739,CLE,W,36,76,0.474,4,12,0.333,20,31,0.645,96
1610612758,SAC,20801047,22/03/2009 00:00,SAC vs. PHI,L,35,80,0.438,9,27,0.333,21,27,0.778,100,1610612755,PHI,W,43,72,0.597,7,13,0.538,19,27,0.704,112
1610612737,ATL,20801048,23/03/2009 00:00,ATL vs. MIN,W,46,87,0.529,9,23,0.391,8,11,0.727,109,1610612750,MIN,L,33,75,0.44,11,21,0.524,20,27,0.741,97
1610612764,WAS,20801049,23/03/2009 00:00,WAS vs. CHI,L,36,91,0.396,9,26,0.346,18,23,0.783,99,1610612741,CHI,W,38,85,0.447,5,20,0.25,20,23,0.87,101
1610612752,NYK,20801052,23/03/2009 00:00,NYK vs. ORL,L,36,87,0.414,9,21,0.429,21,33,0.636,102,1610612753,ORL,W,33,74,0.446,7,25,0.28,33,46,0.717,106
1610612756,PHX,20801053,23/03/2009 00:00,PHX vs. DEN,W,39,77,0.506,6,16,0.375,34,44,0.773,118,1610612743,DEN,L,38,85,0.447,10,21,0.476,29,33,0.879,115
1610612748,MIA,20801051,23/03/2009 00:00,MIA vs. MEM,W,38,81,0.469,6,18,0.333,12,18,0.667,94,1610612763,MEM,L,30,69,0.435,2,9,0.222,20,25,0.8,82
1610612757,POR,20801054,23/03/2009 00:00,POR vs. PHI,L,41,101,0.406,10,34,0.294,16,17,0.941,108,1610612755,PHI,W,38,74,0.514,3,5,0.6,35,39,0.897,114
1610612738,BOS,20801050,23/03/2009 00:00,BOS vs. LAC,W,35,73,0.479,7,11,0.636,13,17,0.765,90,1610612746,LAC,L,31,71,0.437,5,15,0.333,10,16,0.625,77
1610612760,OKC,20801056,24/03/2009 00:00,OKC vs. LAL,L,34,82,0.415,3,18,0.167,18,21,0.857,89,1610612747,LAL,W,43,86,0.5,5,13,0.385,16,17,0.941,107
1610612759,SAS,20801057,24/03/2009 00:00,SAS vs. GSW,W,41,79,0.519,6,16,0.375,19,27,0.704,107,1610612744,GSW,L,42,92,0.457,5,11,0.455,17,22,0.773,106
1610612741,CHI,20801055,24/03/2009 00:00,CHI vs. DET,W,37,84,0.44,5,14,0.357,20,25,0.8,99,1610612765,DET,L,40,83,0.482,2,8,0.25,9,13,0.692,91
1610612762,UTA,20801058,24/03/2009 00:00,UTA vs. HOU,W,38,85,0.447,4,14,0.286,19,25,0.76,99,1610612745,HOU,L,32,92,0.348,10,26,0.385,12,14,0.857,86
1610612739,CLE,20801060,25/03/2009 00:00,CLE vs. NJN,W,33,70,0.471,9,17,0.529,23,26,0.885,98,1610612751,NJN,L,32,78,0.41,10,22,0.455,13,20,0.65,87
1610612755,PHI,20801062,25/03/2009 00:00,PHI vs. MIN,W,29,71,0.408,4,12,0.333,34,40,0.85,96,1610612750,MIN,L,28,77,0.364,12,27,0.444,20,23,0.87,88
1610612740,NOH,20801066,25/03/2009 00:00,NOH vs. DEN,L,29,68,0.426,5,13,0.385,25,30,0.833,88,1610612743,DEN,W,35,81,0.432,8,22,0.364,23,24,0.958,101
1610612761,TOR,20801063,25/03/2009 00:00,TOR vs. MIL,W,34,71,0.479,12,24,0.5,35,40,0.875,115,1610612749,MIL,L,43,90,0.478,13,27,0.481,7,9,0.778,106
1610612764,WAS,20801064,25/03/2009 00:00,WAS vs. CHA,W,39,84,0.464,6,14,0.429,11,15,0.733,95,1610612766,CHA,L,35,75,0.467,4,18,0.222,19,30,0.633,93
